#nii_code,mext_code,jsps_code,name_ja,name_en,name_yomi
0043945,43945,,豊田短期大学,Junior College of Toyota,トヨタタンキダイガク
0043938,43938,,豊橋創造大学短期大学部,Toyohashi Sozo Junior College,トヨハシソウゾウダイガクタンキダイガクブ
0044321,44321,,同志社女子大学短期大学部,Doshisha Women's Junior College,ドウシシャジョシダイガクタンキダイガクブ
0040119,40119,,道都大学短期大学,Dohto Junior College,ドウトタンキダイガク
0047405,47405,,中九州短期大学,Nakakyusyu Junior College,ナカキュウシュウタンキダイガク
0043709,43709,,中日本自動車短期大学,Nakanihon Automotive College,ナカニホンジドウシャタンキダイガク
0147118,47118,47118,中村学園大学短期大学部,Nakamura Gakuen University Junior College,ナカムラガクエンダイガクタンキダイガクブ
0043106,43106,,長岡短期大学,Nagaoka Junior College,ナガオカタンキダイガク
0047307,47307,,長崎外国語短期大学,Nagasaki College of Foreign Languages,ナガサキガイコクゴタンキダイガク
0047301,47301,,長崎県立女子短期大学,Nagasaki Prefectural Women's Junior College,ナガサキケンリツジョシタンキダイガク
0047308,47308,,長崎女子短期大学,Nagasaki Women's Junior College,ナガサキジョシタンキダイガク
0047303,47303,,長崎短期大学,Nagasaki Junior College,ナガサキタンキダイガク
0043603,43603,,長野経済短期大学,Nagano College of Economics,ナガノケイザイタンキダイガク
0043601,43601,,長野県短期大学,Nagano Prefectural College,ナガノケンタンキダイガク
0043604,43604,,長野女子短期大学,Nagano Women's Junior College,ナガノジョシタンキダイガク
0043919,43919,,名古屋経営短期大学,Nagoya Management Junior College,ナゴヤケイエイタンキダイガク
0043903,43903,,名古屋市立女子短期大学,agoya Municipal Women's College,ナゴヤシリツジョシタンキダイガク
0043941,43941,,名古屋市立大学看護短期大学部,Nagoya City University College of Nursing,ナゴヤシリツダイガクカンゴタンキダイガクブ
0043902,43902,,名古屋市立保育短期大学,Nagoya City College of Child Education,ナゴヤシリツホイクタンキダイガク
0043918,43918,,名古屋自由学院短期大学,Nagoya Jiyu Gakuin Junior College.,ナゴヤジユウガクインタンキダイガク
0043934,43934,,名古屋女子大学短期大学部,College of Nagoya Women's University,ナゴヤジョシダイガクタンキダイガクブ
0043920,43920,,名古屋聖霊短期大学,Nagoya Seirei Junior College,ナゴヤセイレイタンキダイガク
0043921,43921,,名古屋造形芸術短期大学,Nagoya Zokei Junior College of Art & Design,ナゴヤゾウケイゲイジュツタンキダイガク
0043922,43922,,名古屋短期大学,Nagoya College,ナゴヤタンキダイガク
0043927,43927,43927,名古屋文化短期大学,Nagoya Future Culture College,ナゴヤブンカタンキダイガク
0043916,43916,,名古屋文理大学短期大学部,College of Nagoya Bunri University,ナゴヤブンリダイガクタンキダイガクブ
0043942,43942,,名古屋明徳短期大学,Nagoya Meitoku Junior College,ナゴヤメイトクタンキダイガク
0043926,43926,,名古屋柳城短期大学,"St.Mary's College, Nagoya",ナゴヤリュウジョウタンキダイガク
0043307,43307,,七尾短期大学,Nanao College,ナナオタンキダイガク
0044609,44609,,奈良県立医科大学看護短期大学部,Nara Medical University College of Nursing,ナラケンリツイカダイガクカンゴタンキダイガクブ
0044601,44601,,奈良県立短期大学,Nara University of Commerce,ナラケンリツタンキダイガク
0044602,44602,,奈良芸術短期大学,Nara College of Arts,ナラゲイジュツタンキダイガク
0044604,44604,,奈良佐保短期大学,Nara Saho College,ナラサホタンキダイガク
382736,43923,,南山大学短期大学部,Nanzan Junior College,ナンザンダイガクタンキダイガクブ
0043108,43108,,新潟県立看護短期大学,Niigata College of Nursing,ニイガタケンリツカンゴタンキダイガク
0043105,43105,,新潟工業短期大学,Niigata College of Technology,ニイガタコウギョウタンキダイガク
382811,43103,,新潟青陵大学短期大学部,Niigata Seiryo University Junior College,ニイガタセイリョウダイガクタンキダイガクブ
0043102,43102,,新潟中央短期大学,Niigata Chuoh Junior College,ニイガタチュウオウタンキダイガク
383083,42309,,新島学園短期大学,Niijima Gakuen Junior College,ニイジマガクエンタンキダイガク
0045311,45311,,新見公立短期大学,Niimi College,ニイミコウリツタンキダイガク
382897,47202,,西九州大学短期大学部,Nishikyushu University Junior College,ニシキュウシュウダイガクタンキダイガクブ
0047119,47119,,西日本短期大学,Nishinippon Junior College,ニシニホンタンキダイガク
382822,42651,,新渡戸文化短期大学,Nitobe Bunka College,ニトベブンカタンキダイガク
0042697,42697,,日本歯科大学東京短期大学,The Nippon Dental University College at Tokyo,ニホンシカダイガクトウキョウタンキダイガク
0043107,43107,,日本歯科大学新潟短期大学,The Nippon Dental University Junior College At Niigata,ニホンシカダイガクニイガタタンキダイガク
0042660,42660,,日本女子体育短期大学,Japan Women's Junior College of Physical Education,ニホンジョシタイイクタンキダイガク
0043943,43943,,日本赤十字愛知短期大学,Japanese Red Cross Aichi Junior College of Nursing,ニホンセキジュウジアイチタンキダイガク
0041407,41407,,日本赤十字秋田短期大学,The Japanese Red Cross College of Akita,ニホンセキジュウジアキタタンキダイガク
0042662,42662,,日本赤十字武蔵野短期大学,The Japanese Red Cross Musashino Junior College of Nursing,ニホンセキジュウジムサシノタンキダイガク
0042663,42663,,日本体育大学女子短期大学部,Women's Junior College of Nippon Sport and Science University,ニホンタイクダイガクジョシタンキダイガクブ
0042686,42686,,日本大学短期大学部,Nihon University Junior College,ニホンダイガクタンキダイガクブ
0045406,45406,,ノートルダム清心女子短期大学,Notre Dame Seishin Junior College,ノートルダムセイシンジョシタンキダイガク
0042204,42204,,白鴎女子短期大学,Hakuoh University Women's Junior College,ハクオウジョシタンキダイガク
382901,44610,,白鳳短期大学,Hakuho College,ハクホウタンキダイガク
0040114,40114,,函館大谷短期大学,Hakodate Otani College,ハコダテオオタニタンキダイガク
0040115,40115,,函館短期大学,Hakodate Junior College,ハコダテタンキダイガク
0044431,44431,,羽衣学園短期大学,Hagoromo Gakuen Junior College,ハゴロモガクエンタンキダイガク
382932,41106,,八戸学院大学短期大学部,Kosei Gakuin Educational Corporation,ハチノヘガクインダイガクタンキダイガクブ
383082,43805,,浜松学院大学短期大学部,Hamamatsu Gakuin University Junior College,ハママツガクインタンキダイガクブ
0045509,45509,,梅光女学院大学短期大学部,Baiko Jogakuin Junior College,バイコウジョガクインダイガクタンキダイガクブ
0044432,44432,,東大阪大学短期大学部,Higashiosaka Junior College,ヒガシオオサカダイガクタンキダイガクブ
0047120,47120,,東筑紫短期大学,Higashichikushi Junior College,ヒガシチクシタンキダイガク
0045407,45407,,比治山大学短期大学部,Hijiyama University Junior College,ヒジヤマダイガクタンキダイガクブ
0044524,44524,,姫路学院女子短期大学,Himeji Gakuin Women's Junior College,ヒメジガクインジョシタンキダイガク
0044501,44501,,姫路短期大学,Himeji Collage of Hyogo,ヒメジタンキダイガク
0044525,44525,,姫路日ノ本短期大学,Himeji Hinomoto College,ヒメジヒノモトタンキダイガク
382740,44521,,兵庫大学短期大学部,Hyogo University Junior College,ヒョウゴダイガクタンキダイガクブ
0041105,41105,,弘前学院短期大学,Hirosaki Gakuin Junior College,ヒロサキガクインタンキダイガク
382989,41107,,弘前医療福祉大学短期大学部,Hirosaki University of Heath and Welfare Junior College,ヒロサキフクシダイガクタンキダイガクブ
0045418,45418,,広島県立保健福祉短期大学,Hiroshima Prefectual College of Health and Welfare,ヒロシマケンリツホケンフクシタンキダイガク
0045413,45413,,広島修道大学短期大学部,Hiroshima Shudo Junior College,ヒロシマシュウドウダイガクタンキダイガクブ
0045414,45414,,広島女学院大学短期大学部,Hiroshima Jogakuin College,ヒロシマジョガクインダイガクタンキダイガクブ
0045417,45417,,広島女子商短期大学,Hiroshima Women's Commercial College,ヒロシマジョシショウタンキダイガク
0045403,45403,,広島中央女子短期大学,Hiroshima Chuo Women's Junior College,ヒロシマチュウオウジョシタンキダイガク
382929,45409,,広島文化学園短期大学,Hiroshima Bunka Gakuen Two-Year College,ヒロシマブンカガクエンタンキダイガク
0045415,45415,,広島文教女子大学短期大学部,Hiroshima Bunkyo Women's Junior College,ヒロシマブンキョウジョシダイガクタンキダイガクブ
